identifier	type	label	abbreviation	parent	description	has role	has family	has function type
BSEO:0000461	owl:Class	ccemd-3	ccemd-3	BSEO:0000004	ccemd-3: Correlation-consistent electron momentum density	BSEO:0001005	BSEO:0002042	BSEO:0003079|BSEO:0003080
BSEO:0000462	owl:Class	ccJ-pV5Z	ccJ-pV5Z	BSEO:0000004		BSEO:0001005	BSEO:0002043	BSEO:0003079|BSEO:0003080
BSEO:0000463	owl:Class	ccJ-pVDZ	ccJ-pVDZ	BSEO:0000004		BSEO:0001005	BSEO:0002043	BSEO:0003079|BSEO:0003080
BSEO:0000464	owl:Class	ccJ-pVQZ	ccJ-pVQZ	BSEO:0000004		BSEO:0001005	BSEO:0002043	BSEO:0003079|BSEO:0003080
BSEO:0000465	owl:Class	ccJ-pVTZ	ccJ-pVTZ	BSEO:0000004		BSEO:0001005	BSEO:0002043	BSEO:0003079|BSEO:0003080
BSEO:0000466	owl:Class	ccX-5Z	ccX-5Z	BSEO:0000004	Basis set for calculation of core excitations by the correlated wave function linear response and equation-of-motion methods	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000467	owl:Class	ccX-DZ	ccX-DZ	BSEO:0000004	Basis set for calculation of core excitations by the correlated wave function linear response and equation-of-motion methods	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000468	owl:Class	ccX-QZ	ccX-QZ	BSEO:0000004	Basis set for calculation of core excitations by the correlated wave function linear response and equation-of-motion methods	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000469	owl:Class	ccX-TZ	ccX-TZ	BSEO:0000004	Basis set for calculation of core excitations by the correlated wave function linear response and equation-of-motion methods	BSEO:0001005	BSEO:0002021	BSEO:0003079|BSEO:0003080
BSEO:0000470	owl:Class	coemd-2	coemd-2	BSEO:0000004	coemd-2: completness-optimized for electron momentum density	BSEO:0001005	BSEO:0002042	BSEO:0003079
BSEO:0000471	owl:Class	coemd-3	coemd-3	BSEO:0000004	coemd-3: completness-optimized for electron momentum density	BSEO:0001005	BSEO:0002042	BSEO:0003079|BSEO:0003080
BSEO:0000472	owl:Class	coemd-4	coemd-4	BSEO:0000004	coemd-4: completness-optimized for electron momentum density	BSEO:0001005	BSEO:0002042	BSEO:0003079|BSEO:0003080
BSEO:0000473	owl:Class	coemd-ref	coemd-ref	BSEO:0000004	coemd-ref: completness-optimized for electron momentum density	BSEO:0001005	BSEO:0002042	BSEO:0003079|BSEO:0003080
BSEO:0000474	owl:Class	Cologne DKH2	Cologne DKH2	BSEO:0000004		BSEO:0001005	BSEO:0002044	BSEO:0003079|BSEO:0003080
BSEO:0000475	owl:Class	CRENBL	CRENBL	BSEO:0000004	CRENBL designed for use with small core potentials	BSEO:0001005	BSEO:0002045	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000476	owl:Class	CRENBL ECP	CRENBL ECP	BSEO:0000004	CRENBL ECP (Large ECP orbital basis for use with small core potentials)	BSEO:0001005	BSEO:0002045	BSEO:0003082
BSEO:0000477	owl:Class	CRENBS	CRENBS	BSEO:0000004	CRENBS designed for use with large core potentials	BSEO:0001005	BSEO:0002045	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000478	owl:Class	CRENBS ECP	CRENBS ECP	BSEO:0000004	CRENBS ECP (Small ECP orbital basis for use with relativistic, large core ECPs)	BSEO:0001005	BSEO:0002045	BSEO:0003082
BSEO:0000479	owl:Class	d-aug-cc-pV5Z	d-aug-cc-pV5Z	BSEO:0000004	V5Z4PD  Valence Quintuple Zeta + Polarization + Diffuse	BSEO:0001005	BSEO:0002029	BSEO:0003079|BSEO:0003080
BSEO:0000480	owl:Class	d-aug-cc-pV6Z	d-aug-cc-pV6Z	BSEO:0000004	V6Z5P   Valence Sextuple Zeta + Polarization + Diffuse	BSEO:0001005	BSEO:0002029	BSEO:0003079|BSEO:0003080
BSEO:0000481	owl:Class	d-aug-cc-pVDZ	d-aug-cc-pVDZ	BSEO:0000004	VDZ2PD  Valence Double Zeta + Polarization + Diffuse	BSEO:0001005	BSEO:0002029	BSEO:0003079|BSEO:0003080
BSEO:0000482	owl:Class	d-aug-cc-pVQZ	d-aug-cc-pVQZ	BSEO:0000004	VQZ3PD  Valence Quadruple Zeta + Polarization + Diffuse	BSEO:0001005	BSEO:0002029	BSEO:0003079|BSEO:0003080
BSEO:0000483	owl:Class	d-aug-cc-pVTZ	d-aug-cc-pVTZ	BSEO:0000004	VTZ2PD  Valence Triple Zeta + Polarization + Diffuse	BSEO:0001005	BSEO:0002029	BSEO:0003079|BSEO:0003080
BSEO:0000484	owl:Class	def2-ECP	def2-ECP	BSEO:0000004	ECP for use with Ahlrichs def2 basis sets	BSEO:0001005	BSEO:0002023	BSEO:0003082
BSEO:0000485	owl:Class	def2-mTZVP	def2-mTZVP	BSEO:0000004	def2-mTZVP basis for B97-3c method	BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080
BSEO:0000486	owl:Class	def2-mTZVPP	def2-mTZVPP	BSEO:0000004	def2-mTZVPP basis for r2SCAN-3c method	BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080
BSEO:0000487	owl:Class	def2-mTZVPP-RIJ	def2-mTZVPP-RIJ	BSEO:0000004	def2-mTZVPP RI-J basis for r2SCAN-3c method	BSEO:0001010	BSEO:0002023	BSEO:0003079|BSEO:0003080
BSEO:0000488	owl:Class	def2-QZVP	def2-QZVP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000489	owl:Class	def2-QZVP-RIFIT	def2-QZVP-RIFIT	BSEO:0000004	RIMP2 auxiliary basis for def2-QZVPP	BSEO:0001006	BSEO:0002046	BSEO:0003079|BSEO:0003080
BSEO:0000490	owl:Class	def2-QZVPD	def2-QZVPD	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000491	owl:Class	def2-QZVPP	def2-QZVPP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000492	owl:Class	def2-QZVPP-RIFIT	def2-QZVPP-RIFIT	BSEO:0000004	RIMP2 auxiliary basis for def2-QZVPP	BSEO:0001006	BSEO:0002046	BSEO:0003079|BSEO:0003080
BSEO:0000493	owl:Class	def2-QZVPPD	def2-QZVPPD	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000494	owl:Class	def2-QZVPPD-RIFIT	def2-QZVPPD-RIFIT	BSEO:0000004		BSEO:0001006	BSEO:0002046	BSEO:0003079|BSEO:0003080
BSEO:0000495	owl:Class	def2-SV(P)	def2-SV(P)	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000496	owl:Class	def2-SV(P)-JKFIT	def2-SV(P)-JKFIT	BSEO:0000004	Coulomb/Exchange fitting auxiliary basis for def2 basis sets	BSEO:0001009	BSEO:0002046	BSEO:0003079|BSEO:0003080
BSEO:0000497	owl:Class	def2-SV(P)-RIFIT	def2-SV(P)-RIFIT	BSEO:0000004	RIMP2 auxiliary basis for def2-SV(P)	BSEO:0001006	BSEO:0002046	BSEO:0003079|BSEO:0003080
BSEO:0000498	owl:Class	def2-SVP	def2-SVP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000499	owl:Class	def2-SVP-RIFIT	def2-SVP-RIFIT	BSEO:0000004		BSEO:0001006	BSEO:0002046	BSEO:0003079|BSEO:0003080
BSEO:0000500	owl:Class	def2-SVPD	def2-SVPD	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000501	owl:Class	def2-SVPD-RIFIT	def2-SVPD-RIFIT	BSEO:0000004		BSEO:0001006	BSEO:0002046	BSEO:0003079|BSEO:0003080
BSEO:0000502	owl:Class	def2-TZVP	def2-TZVP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000503	owl:Class	def2-TZVP-RIFIT	def2-TZVP-RIFIT	BSEO:0000004	RIMP2 auxiliary basis for def2-TZVP	BSEO:0001006	BSEO:0002046	BSEO:0003079|BSEO:0003080
BSEO:0000504	owl:Class	def2-TZVPD	def2-TZVPD	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000505	owl:Class	def2-TZVPD-RIFIT	def2-TZVPD-RIFIT	BSEO:0000004		BSEO:0001006	BSEO:0002046	BSEO:0003079|BSEO:0003080
BSEO:0000506	owl:Class	def2-TZVPP	def2-TZVPP	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000507	owl:Class	def2-TZVPP-RIFIT	def2-TZVPP-RIFIT	BSEO:0000004		BSEO:0001006	BSEO:0002046	BSEO:0003079|BSEO:0003080
BSEO:0000508	owl:Class	def2-TZVPPD	def2-TZVPPD	BSEO:0000004		BSEO:0001005	BSEO:0002023	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000509	owl:Class	def2-TZVPPD-RIFIT	def2-TZVPPD-RIFIT	BSEO:0000004		BSEO:0001006	BSEO:0002046	BSEO:0003079|BSEO:0003080
BSEO:0000510	owl:Class	def2-universal-JFIT	def2-universal-JFIT	BSEO:0000004	Coulomb fitting auxiliary basis for def2 basis sets	BSEO:0001010	BSEO:0002046	BSEO:0003079|BSEO:0003080
BSEO:0000511	owl:Class	def2-universal-JKFIT	def2-universal-JKFIT	BSEO:0000004	Coulomb/Exchange fitting auxiliary basis for def2 basis sets	BSEO:0001009	BSEO:0002046	BSEO:0003079|BSEO:0003080
BSEO:0000512	owl:Class	deMon2k-DZVP-GGA	deMon2k-DZVP-GGA	BSEO:0000004	DZVP-GGA basis of the deMon2k code	BSEO:0001005	BSEO:0002047	BSEO:0003079|BSEO:0003080
BSEO:0000513	owl:Class	DFO+-NRLMOL	DFO+-NRLMOL	BSEO:0000004	DFO+ basis from NRLMOL	BSEO:0001005	BSEO:0002048	BSEO:0003079|BSEO:0003081
BSEO:0000514	owl:Class	DFO-1	DFO-1	BSEO:0000004	Optimized gaussian basis set for Density-functional calculations	BSEO:0001005	BSEO:0002048	BSEO:0003079|BSEO:0003080
BSEO:0000515	owl:Class	DFO-1-BHS	DFO-1-BHS	BSEO:0000004	Optimized gaussian basis set for Density-functional calculations (requiring pseudopotential)	BSEO:0001005	BSEO:0002048	BSEO:0003079|BSEO:0003080
BSEO:0000516	owl:Class	DFO-2	DFO-2	BSEO:0000004	Optimized gaussian basis set for Density-functional calculations	BSEO:0001005	BSEO:0002048	BSEO:0003079|BSEO:0003080
BSEO:0000517	owl:Class	DFO-NRLMOL	DFO-NRLMOL	BSEO:0000004	DFO basis from NRLMOL	BSEO:0001005	BSEO:0002048	BSEO:0003079|BSEO:0003081
BSEO:0000518	owl:Class	dgauss-a1-dftjfit	dgauss-a1-dftjfit	BSEO:0000004	DGauss A1 DFT Columb Fitting	BSEO:0001011	BSEO:0002049	BSEO:0003079|BSEO:0003080
BSEO:0000519	owl:Class	dgauss-a1-dftxfit	dgauss-a1-dftxfit	BSEO:0000004	DGauss A1 DFT Exchange Fitting	BSEO:0001012	BSEO:0002049	BSEO:0003079|BSEO:0003080
BSEO:0000520	owl:Class	dgauss-a2-dftjfit	dgauss-a2-dftjfit	BSEO:0000004	DGauss A2 DFT Columb Fitting	BSEO:0001011	BSEO:0002049	BSEO:0003079|BSEO:0003080
BSEO:0000521	owl:Class	dgauss-a2-dftxfit	dgauss-a2-dftxfit	BSEO:0000004	DGauss A2 DFT Exchange Fitting	BSEO:0001012	BSEO:0002049	BSEO:0003079|BSEO:0003080
BSEO:0000522	owl:Class	dgauss-dzvp	dgauss-dzvp	BSEO:0000004	VDZP Valence Double Zeta + Polarization designed for DFT	BSEO:0001005	BSEO:0002049	BSEO:0003079|BSEO:0003080
BSEO:0000523	owl:Class	dgauss-dzvp2	dgauss-dzvp2	BSEO:0000004	VDZP Valence Double Zeta + Polarization designed for DFT	BSEO:0001005	BSEO:0002049	BSEO:0003079|BSEO:0003080
BSEO:0000524	owl:Class	dgauss-tzvp	dgauss-tzvp	BSEO:0000004	VTZP Valence Triple Zeta + Polarization designed for DFT	BSEO:0001005	BSEO:0002049	BSEO:0003079|BSEO:0003080
BSEO:0000525	owl:Class	dhf-ECP	dhf-ECP	BSEO:0000004		BSEO:0001005	BSEO:0002050	BSEO:0003082
BSEO:0000526	owl:Class	dhf-QZVP	dhf-QZVP	BSEO:0000004		BSEO:0001005	BSEO:0002050	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000527	owl:Class	dhf-QZVPP	dhf-QZVPP	BSEO:0000004		BSEO:0001005	BSEO:0002050	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000528	owl:Class	dhf-SV(P)	dhf-SV(P)	BSEO:0000004		BSEO:0001005	BSEO:0002050	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000529	owl:Class	dhf-SVP	dhf-SVP	BSEO:0000004		BSEO:0001005	BSEO:0002050	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000530	owl:Class	dhf-TZVP	dhf-TZVP	BSEO:0000004		BSEO:0001005	BSEO:0002050	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000531	owl:Class	dhf-TZVPP	dhf-TZVPP	BSEO:0000004		BSEO:0001005	BSEO:0002050	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000532	owl:Class	dyall-aae2z	dyall-aae2z	BSEO:0000004	Dyall's augmented all-electron 2-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000533	owl:Class	dyall-aae3z	dyall-aae3z	BSEO:0000004	Dyall's augmented all-electron 3-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000534	owl:Class	dyall-aae4z	dyall-aae4z	BSEO:0000004	Dyall's augmented all-electron 4-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000535	owl:Class	dyall-aae5z	dyall-aae5z	BSEO:0000004	Dyall's augmented all-electron 5-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000536	owl:Class	dyall-acv2z	dyall-acv2z	BSEO:0000004	Dyall's augmented core-valence 2-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000537	owl:Class	dyall-acv3z	dyall-acv3z	BSEO:0000004	Dyall's augmented core-valence 3-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000538	owl:Class	dyall-acv4z	dyall-acv4z	BSEO:0000004	Dyall's augmented core-valence 4-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000539	owl:Class	dyall-acv5z	dyall-acv5z	BSEO:0000004	Dyall's augmented core-valence 5-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000540	owl:Class	dyall-ae2z	dyall-ae2z	BSEO:0000004	Dyall's all-electron 2-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000541	owl:Class	dyall-ae3z	dyall-ae3z	BSEO:0000004	Dyall's all-electron 3-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000542	owl:Class	dyall-ae4z	dyall-ae4z	BSEO:0000004	Dyall's all-electron 4-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000543	owl:Class	dyall-ae5z	dyall-ae5z	BSEO:0000004	Dyall's all-electron 5-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000544	owl:Class	dyall-av2z	dyall-av2z	BSEO:0000004	Dyall's augmented valence 2-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000545	owl:Class	dyall-av3z	dyall-av3z	BSEO:0000004	Dyall's augmented valence 3-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000546	owl:Class	dyall-av4z	dyall-av4z	BSEO:0000004	Dyall's augmented valence 4-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000547	owl:Class	dyall-av5z	dyall-av5z	BSEO:0000004	Dyall's augmented valence 5-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000548	owl:Class	dyall-cv2z	dyall-cv2z	BSEO:0000004	Dyall's core-valence 2-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000549	owl:Class	dyall-cv3z	dyall-cv3z	BSEO:0000004	Dyall's core-valence 3-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000550	owl:Class	dyall-cv4z	dyall-cv4z	BSEO:0000004	Dyall's core-valence 4-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000551	owl:Class	dyall-cv5z	dyall-cv5z	BSEO:0000004	Dyall's core-valence 5-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000552	owl:Class	dyall-v2z	dyall-v2z	BSEO:0000004	Dyall's valence 2-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000553	owl:Class	dyall-v3z	dyall-v3z	BSEO:0000004	Dyall's valence 3-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000554	owl:Class	dyall-v4z	dyall-v4z	BSEO:0000004	Dyall's valence 4-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000555	owl:Class	dyall-v5z	dyall-v5z	BSEO:0000004	Dyall's valence 5-zeta primitive basis set	BSEO:0001005	BSEO:0002051	BSEO:0003079|BSEO:0003080
BSEO:0000556	owl:Class	DZ (Dunning-Hay)	DZ (Dunning-Hay)	BSEO:0000004	DZ      Double Zeta: 2 Functions/AO	BSEO:0001005	BSEO:0002052	BSEO:0003079
BSEO:0000557	owl:Class	DZ + Double Rydberg (Dunning-Hay)	DZ + Double Rydberg (Dunning-Hay)	BSEO:0000004	DZ2R    Double Zeta + Double Rydberg Functions	BSEO:0001005	BSEO:0002052	BSEO:0003079|BSEO:0003080
BSEO:0000558	owl:Class	DZ + Rydberg (Dunning-Hay)	DZ + Rydberg (Dunning-Hay)	BSEO:0000004	DZ1R    Double Zeta: 2 Functions/AO	BSEO:0001005	BSEO:0002052	BSEO:0003079|BSEO:0003080
BSEO:0000559	owl:Class	DZP (Dunning-Hay)	DZP (Dunning-Hay)	BSEO:0000004	DZP     Double Zeta + Polarization on All Atoms	BSEO:0001005	BSEO:0002052	BSEO:0003079|BSEO:0003080
BSEO:0000560	owl:Class	DZP + Diffuse (Dunning-Hay)	DZP + Diffuse (Dunning-Hay)	BSEO:0000004	DZPD    Double Zeta + Polarization + Diffuse	BSEO:0001005	BSEO:0002052	BSEO:0003079|BSEO:0003080
BSEO:0000561	owl:Class	DZP + Rydberg (Dunning-Hay)	DZP + Rydberg (Dunning-Hay)	BSEO:0000004	DZP1R   Double Zeta + Polarization on All Atoms	BSEO:0001005	BSEO:0002052	BSEO:0003079|BSEO:0003080
BSEO:0000562	owl:Class	epc-10s10p10d10f	epc-10s10p10d10f	BSEO:0000004	Even-tempered 8s8p8d protonic basis	BSEO:0001009	BSEO:0002053	BSEO:0003079|BSEO:0003080
BSEO:0000563	owl:Class	epc-8s8p8d	epc-8s8p8d	BSEO:0000004	Even-tempered 8s8p8d protonic basis	BSEO:0001005	BSEO:0002053	BSEO:0003079|BSEO:0003080
BSEO:0000564	owl:Class	FANO-5Z	FANO-5Z	BSEO:0000004	Frozen Atomic Natural Orbital - 5-Zeta	BSEO:0001005	BSEO:0002025	BSEO:0003079|BSEO:0003080
BSEO:0000565	owl:Class	FANO-6Z	FANO-6Z	BSEO:0000004	Frozen Atomic Natural Orbital - 6-Zeta	BSEO:0001005	BSEO:0002025	BSEO:0003079|BSEO:0003080
BSEO:0000566	owl:Class	FANO-DZ	FANO-DZ	BSEO:0000004	Frozen Atomic Natural Orbital - Double Zeta	BSEO:0001005	BSEO:0002025	BSEO:0003079|BSEO:0003080
BSEO:0000567	owl:Class	FANO-QZ	FANO-QZ	BSEO:0000004	Frozen Atomic Natural Orbital - Quadruple Zeta	BSEO:0001005	BSEO:0002025	BSEO:0003079|BSEO:0003080
BSEO:0000568	owl:Class	FANO-TZ	FANO-TZ	BSEO:0000004	Frozen Atomic Natural Orbital - Triple Zeta	BSEO:0001005	BSEO:0002025	BSEO:0003079|BSEO:0003080
BSEO:0000569	owl:Class	Grimme vDZP	Grimme vDZP	BSEO:0000004	Small basis set used in wB97X-3c method	BSEO:0001005	BSEO:0002054	BSEO:0003079|BSEO:0003080|BSEO:0003082
BSEO:0000570	owl:Class	HGBS-5	HGBS-5	BSEO:0000004	Hydrogenic Gaussian basis set formed at tolerance 10^{-5} without polarization	BSEO:0001005	BSEO:0002022	BSEO:0003079|BSEO:0003080
BSEO:0000571	owl:Class	HGBS-7	HGBS-7	BSEO:0000004	Hydrogenic Gaussian basis set formed at tolerance 10^{-7} without polarization	BSEO:0001005	BSEO:0002022	BSEO:0003079|BSEO:0003080
BSEO:0000572	owl:Class	HGBS-9	HGBS-9	BSEO:0000004	Hydrogenic Gaussian basis set formed at tolerance 10^{-9} without polarization	BSEO:0001005	BSEO:0002022	BSEO:0003079|BSEO:0003080
BSEO:0000573	owl:Class	HGBSP1-5	HGBSP1-5	BSEO:0000004	Hydrogenic Gaussian basis set formed at tolerance 10^{-5} with 1 polarization shell	BSEO:0001005	BSEO:0002022	BSEO:0003079|BSEO:0003080
BSEO:0000574	owl:Class	HGBSP1-7	HGBSP1-7	BSEO:0000004	Hydrogenic Gaussian basis set formed at tolerance 10^{-7} with 1 polarization shell	BSEO:0001005	BSEO:0002022	BSEO:0003079|BSEO:0003080
BSEO:0000575	owl:Class	HGBSP1-9	HGBSP1-9	BSEO:0000004	Hydrogenic Gaussian basis set formed at tolerance 10^{-9} with 1 polarization shell	BSEO:0001005	BSEO:0002022	BSEO:0003079|BSEO:0003080
BSEO:0000576	owl:Class	HGBSP2-5	HGBSP2-5	BSEO:0000004	Hydrogenic Gaussian basis set formed at tolerance 10^{-5} with 2 polarization shells	BSEO:0001005	BSEO:0002022	BSEO:0003079|BSEO:0003080
BSEO:0000577	owl:Class	HGBSP2-7	HGBSP2-7	BSEO:0000004	Hydrogenic Gaussian basis set formed at tolerance 10^{-7} with 2 polarization shells	BSEO:0001005	BSEO:0002022	BSEO:0003079|BSEO:0003080
BSEO:0000578	owl:Class	HGBSP2-9	HGBSP2-9	BSEO:0000004	Hydrogenic Gaussian basis set formed at tolerance 10^{-9} with 2 polarization shells	BSEO:0001005	BSEO:0002022	BSEO:0003079|BSEO:0003080
BSEO:0000579	owl:Class	HGBSP3-5	HGBSP3-5	BSEO:0000004	Hydrogenic Gaussian basis set formed at tolerance 10^{-5} with 3 polarization shells	BSEO:0001005	BSEO:0002022	BSEO:0003079|BSEO:0003080
BSEO:0000580	owl:Class	HGBSP3-7	HGBSP3-7	BSEO:0000004	Hydrogenic Gaussian basis set formed at tolerance 10^{-7} with 3 polarization shells	BSEO:0001005	BSEO:0002022	BSEO:0003079|BSEO:0003080
BSEO:0000581	owl:Class	HGBSP3-9	HGBSP3-9	BSEO:0000004	Hydrogenic Gaussian basis set formed at tolerance 10^{-9} with 3 polarization shells	BSEO:0001005	BSEO:0002022	BSEO:0003079|BSEO:0003080
BSEO:0000582	owl:Class	IGLO-II	IGLO-II	BSEO:0000004	VDZP Valence Double Zeta + Polarization on All Atoms	BSEO:0001005	BSEO:0002055	BSEO:0003079|BSEO:0003080
BSEO:0000583	owl:Class	IGLO-III	IGLO-III	BSEO:0000004	VTZP Valence Triple Zeta + Polarization on All Atoms	BSEO:0001005	BSEO:0002055	BSEO:0003079|BSEO:0003080
BSEO:0000584	owl:Class	jgauss-dzp	jgauss-dzp	BSEO:0000004	dzp basis of Schafer/Horn/Ahlrichs/Gauss	BSEO:0001005	BSEO:0002056	BSEO:0003079|BSEO:0003080
BSEO:0000585	owl:Class	jgauss-qz2p	jgauss-qz2p	BSEO:0000004	qz2p basis of Schafer/Horn/Ahlrichs/Gauss	BSEO:0001005	BSEO:0002056	BSEO:0003079|BSEO:0003080
BSEO:0000586	owl:Class	jgauss-qzp	jgauss-qzp	BSEO:0000004	qzp basis of Schafer/Horn/Ahlrichs/Gauss	BSEO:0001005	BSEO:0002056	BSEO:0003079|BSEO:0003080
BSEO:0000587	owl:Class	jgauss-tzp1	jgauss-tzp1	BSEO:0000004	tzp1 basis of Schafer/Horn/Ahlrichs/Gauss	BSEO:0001005	BSEO:0002056	BSEO:0003079|BSEO:0003080
BSEO:0000588	owl:Class	jgauss-tzp2	jgauss-tzp2	BSEO:0000004	tzp2 basis of Schafer/Horn/Ahlrichs/Gauss	BSEO:0001005	BSEO:0002056	BSEO:0003079|BSEO:0003080
BSEO:0000589	owl:Class	jorge-5ZP	jorge-5ZP	BSEO:0000004	5ZP: 5 zeta valence quality plus polarization	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000590	owl:Class	jorge-5ZP-DKH	jorge-5ZP-DKH	BSEO:0000004	5ZP-DKH: 5 zeta valence quality plus polarization (DKH)	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000591	owl:Class	jorge-5ZP-ZORA	jorge-5ZP-ZORA	BSEO:0000004	5ZP-ZORA: All-electron 5-zeta valence quality plus polarization functions (ZORA)	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000592	owl:Class	jorge-6ZP	jorge-6ZP	BSEO:0000004	6ZP: 6 zeta valence quality plus polarization	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000593	owl:Class	jorge-6ZP-DKH	jorge-6ZP-DKH	BSEO:0000004	6ZP-DKH: 6 zeta valence quality plus polarization (DKH)	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000594	owl:Class	jorge-6ZP-ZORA	jorge-6ZP-ZORA	BSEO:0000004	6ZP-ZORA: All-electron 6-zeta valence quality plus polarization functions (ZORA)	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000595	owl:Class	jorge-A5ZP	jorge-A5ZP	BSEO:0000004	A5ZP: Augmented 5 zeta valence quality plus polarization	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000596	owl:Class	jorge-A6ZP	jorge-A6ZP	BSEO:0000004	A6ZP-ZORA: All-electron 6-zeta valence quality plus polarization functions	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
BSEO:0000597	owl:Class	jorge-ADZP	jorge-ADZP	BSEO:0000004	ADZP: Augmented double zeta valence quality plus polarization	BSEO:0001005	BSEO:0002028	BSEO:0003079|BSEO:0003080
